Time Step,Shear X,Shear Y,Shear Z
0.0025,383.64999999999975,355.42,315107.5599999997
0.0225,383.64999999999975,355.42,315107.5599999997
0.0425,383.64999999999975,355.42,315107.5599999997
0.0625,383.64999999999975,355.42,315107.5599999997
0.0825,383.64999999999975,355.42,315107.5599999997
0.10250000000000001,383.64999999999975,355.42,315107.5599999997
0.1225,383.64999999999975,355.42,315107.5599999997
0.14250000000000002,383.64999999999975,355.42,315107.5599999997
0.1625,383.64999999999975,355.42,315107.5599999997
0.1825,383.64999999999975,355.42,315107.5599999997
0.2025,383.64999999999975,355.42,315107.5599999997
0.2225,383.64999999999975,355.42,315107.5599999997
0.2425,383.64999999999975,355.42,315107.5599999997
0.2625,383.64999999999975,355.42,315107.5599999997
0.28250000000000003,383.64999999999975,355.42,315107.5599999997
0.3025,383.64999999999975,355.42,315107.5599999997
0.3225,383.64999999999975,355.42,315107.5599999997
0.3425,383.64999999999975,355.42,315107.5599999997
0.3625,383.64999999999975,355.42,315107.5599999997
0.3825,383.64999999999975,355.42,315107.5599999997
0.4025,383.64999999999975,355.42,315107.5599999997
0.4225,383.64999999999975,355.42,315107.5599999997
0.4425,383.64999999999975,355.42,315107.5599999997
0.4625,383.64999999999975,355.42,315107.5599999997
0.4825,383.64999999999975,355.42,315107.5599999997
0.5025,383.64999999999975,355.42,315107.5599999997
0.5225,383.64999999999975,355.42,315107.5599999997
0.5425,383.64999999999975,355.42,315107.5599999997
0.5625,383.64999999999975,355.42,315107.5599999997
0.5824999999999999,383.64999999999975,355.42,315107.5599999997
0.6024999999999999,383.64999999999975,355.42,315107.5599999997
0.6224999999999999,383.64999999999975,355.42,315107.5599999997
0.6425,383.64999999999975,355.42,315107.5599999997
0.6625,383.64999999999975,355.42,315107.5599999997
0.6825,383.64999999999975,355.42,315107.5599999997
0.7025,383.64999999999975,355.42,315107.5599999997
0.7224999999999999,383.64999999999975,355.42,315107.5599999997
0.7424999999999999,383.64999999999975,355.42,315107.5599999997
0.7625,383.64999999999975,355.42,315107.5599999997
0.7825,383.64999999999975,355.42,315107.5599999997
0.8025,383.64999999999975,355.42,315107.5599999997
0.8225,383.64999999999975,355.42,315107.5599999997
0.8424999999999999,383.64999999999975,355.42,315107.5599999997
0.8624999999999999,383.64999999999975,355.42,315107.5599999997
0.8825,383.64999999999975,355.42,315107.5599999997
0.9025,383.64999999999975,355.42,315107.5599999997
0.9225,383.64999999999975,355.42,315107.5599999997
0.9425,383.64999999999975,355.42,315107.5599999997
0.9624999999999999,383.64999999999975,355.42,315107.5599999997
0.9824999999999999,383.64999999999975,355.42,315107.5599999997
