Node ID, X, Y, Z 
860 -28.0 -17.5 140.0 
864 -28.0 17.5 140.0 
3623 -28.0 -17.5 136.5 
3626 -28.0 -17.5 129.5 
3627 -28.0 17.5 136.5 
3630 -28.0 -17.5 133.0 
3631 -28.0 17.5 129.5 
3635 -28.0 17.5 133.0 
4010 -28.0 -17.5 143.5 
4014 -28.0 17.5 143.5 
4044 -28.0 -17.5 147.0 
